HGNC symbol,Gene stable ID
,ENSG00000299288
GOLGA6L11P,ENSG00000223698
,ENSG00000297966
DNM1P24,ENSG00000242854
CSPG4P2Y,ENSG00000244231
CSPG4P3Y,ENSG00000172342
,ENSG00000284071
,ENSG00000296017
SEPTIN14P22,ENSG00000248792
,ENSG00000293927
,ENSG00000284380
,ENSG00000310249
CSPG4P4Y,ENSG00000172294
CSPG4P1Y,ENSG00000240450
DNM1P48,ENSG00000239304
GOLGA6L16P,ENSG00000197092
,ENSG00000307363
,ENSG00000235583
,ENSG00000304207
TPTE2P4,ENSG00000215506
RBMY1A3P,ENSG00000197038
,ENSG00000299768
TSPY7P,ENSG00000188656
,ENSG00000301844
TSPY6P,ENSG00000270073
,ENSG00000293749
TSPY15P,ENSG00000236786
,ENSG00000308528
RBMY3AP,ENSG00000231436
,ENSG00000309329
RBMY2NP,ENSG00000229208
,ENSG00000310196
TSPY13P,ENSG00000187657
,ENSG00000309435
TSPY11P,ENSG00000238235
,ENSG00000296934
RBMY2GP,ENSG00000223744
,ENSG00000295986
,ENSG00000229725
RBMY1D,ENSG00000244395
,ENSG00000251618
RBMY1E,ENSG00000242389
,ENSG00000227444
RBMY2AP,ENSG00000226092
,ENSG00000295847
,ENSG00000237968
OFD1P8Y,ENSG00000231159
,ENSG00000310035
HSFY5P,ENSG00000232475
USP9YP17,ENSG00000229553
CDY12P,ENSG00000228850
ELOCP15,ENSG00000232029
,ENSG00000236951
TTTY6B,ENSG00000131548
RBMY1F,ENSG00000169800
TSPY23P,ENSG00000229159
RBMY2UP,ENSG00000225615
RBMY1KP,ENSG00000229234
TTTY5,ENSG00000215560
TSPY22P,ENSG00000229940
,ENSG00000290336
RBMY2FP,ENSG00000243040
TTTY25P,ENSG00000259247
TSPY21P,ENSG00000237902
RBMY1J,ENSG00000226941
,ENSG00000286057
,ENSG00000286146
CYCSP41,ENSG00000278678
,ENSG00000279647
,ENSG00000280372
OR4K11P,ENSG00000179381
,ENSG00000286148
,ENSG00000279477
,ENSG00000279303
,ENSG00000280614
CTBP2P10,ENSG00000280330
RBPMSLP,ENSG00000234159
SREK1IP1P1,ENSG00000229336
MIR548XHG,ENSG00000224141
,ENSG00000235059
FDPSP6,ENSG00000233676
,ENSG00000235965
TTTY6,ENSG00000131538
,ENSG00000227075
NEK4P1,ENSG00000225735
,ENSG00000232193
ELOCP8,ENSG00000234131
CDY13P,ENSG00000224873
,ENSG00000226771
USP9YP24,ENSG00000230814
PPIAP22,ENSG00000198618
,ENSG00000300637
SLC6A6P1,ENSG00000226818
CTBP2P9,ENSG00000279177
HSFY7P,ENSG00000228571
,ENSG00000234340
OFD1P9Y,ENSG00000230476
CHODL-AS1,ENSG00000231755
,ENSG00000273589
,ENSG00000290348
TUBAP1,ENSG00000237569
,ENSG00000286155
TMPRSS15,ENSG00000154646
RBMY2BP,ENSG00000224657
,ENSG00000224917
,ENSG00000298004
XKRY,ENSG00000290724
,ENSG00000300757
,ENSG00000297434
,ENSG00000310304
VN1R7P,ENSG00000275592
FAM224A,ENSG00000233522
ZNF299P,ENSG00000219368
,ENSG00000225906
SNX19P1,ENSG00000228184
,ENSG00000244278
,ENSG00000287801
SLC25A15P4,ENSG00000273872
GPX1P2,ENSG00000215326
,ENSG00000223870
,ENSG00000279895
CXADR,ENSG00000154639
,ENSG00000295422
,ENSG00000299625
,ENSG00000293280
TTTY9B,ENSG00000131007
,ENSG00000301107
,ENSG00000302211
,ENSG00000295232
TTTY9A,ENSG00000290716
,ENSG00000307031
,ENSG00000251510
IGHV1OR21-1,ENSG00000277282
HSPD1P7,ENSG00000215005
MSANTD2P1,ENSG00000231058
,ENSG00000279186
C1QBPP1,ENSG00000215353
,ENSG00000237444
RPL10P1,ENSG00000217026
LINC00317,ENSG00000238265
,ENSG00000229306
,ENSG00000278181
,ENSG00000226204
,ENSG00000229289
,ENSG00000286222
LINC01689,ENSG00000224832
,ENSG00000279156
,ENSG00000278106
,ENSG00000228708
,ENSG00000231136
,ENSG00000230233
KRT18P2,ENSG00000234439
,ENSG00000226996
,ENSG00000286012
,ENSG00000231620
URB1,ENSG00000142207
C1R,ENSG00000288512
,ENSG00000286032
KRTAP25-1,ENSG00000232263
,ENSG00000286091
RPSAP68,ENSG00000279990
RBMY3AP,ENSG00000291444
JAM2,ENSG00000154721
CDY3P,ENSG00000291445
TSPY25P,ENSG00000291446
USP9YP22,ENSG00000291447
TSPY16P,ENSG00000291448
USP9YP4,ENSG00000291449
ELOCP4,ENSG00000291450
RBMY1A3P,ENSG00000291451
,ENSG00000291452
TTTY20,ENSG00000291453
TSPY8,ENSG00000291455
FAM197Y7,ENSG00000291456
,ENSG00000291457
TSPY4,ENSG00000291458
TSPY9,ENSG00000291459
FAM197Y2,ENSG00000291460
FAM197Y4,ENSG00000291461
FAM197Y4,ENSG00000291462
FAM197Y8,ENSG00000291454
FAM197Y8,ENSG00000293355
,ENSG00000234730
EEF1A1P1,ENSG00000223822
,ENSG00000230972
,ENSG00000224018
,ENSG00000231986
RPL8P2,ENSG00000225267
CLDN17,ENSG00000156282
BTF3L4P1,ENSG00000232260
,ENSG00000223563
,ENSG00000232512
RPL37P3,ENSG00000215369
THUMPD1P1,ENSG00000215317
,ENSG00000259981
PPIAP1,ENSG00000215351
LLPHP2,ENSG00000235514
KRTAP24-1,ENSG00000188694
,ENSG00000281181
C1RL,ENSG00000288124
NCSTNP1,ENSG00000219592
,ENSG00000279167
RPS3AP1,ENSG00000233206
SCAF4,ENSG00000156304
C1RL-AS1,ENSG00000288352
ELOCP5,ENSG00000285019
CDY10P,ENSG00000285196
USP9YP3,ENSG00000285308
RBP5,ENSG00000288369
USP9YP8,ENSG00000285028
CDY11P,ENSG00000285455
OFD1P16Y,ENSG00000285477
RNU6-485P,ENSG00000284403
,ENSG00000288383
CLSTN3,ENSG00000288427
EIF4A1P1,ENSG00000233300
LINC00307,ENSG00000227342
NCAM2,ENSG00000154654
MIPEP,ENSG00000027001
,ENSG00000237527
,ENSG00000281383
OR4K12P,ENSG00000218549
,ENSG00000279690
,ENSG00000235564
RPSAP64,ENSG00000227721
TPT1P1,ENSG00000234107
,ENSG00000282467
LINC01423,ENSG00000231231
,ENSG00000227330
CLDN8,ENSG00000156284
,ENSG00000287109
,ENSG00000227090
LINC02943,ENSG00000237609
,ENSG00000279534
,ENSG00000279648
HUNK-AS1,ENSG00000237138
,ENSG00000279967
HUNK,ENSG00000142149
LSP1P1,ENSG00000269099
ZNF962P,ENSG00000215604
,ENSG00000283579
RPL17P51,ENSG00000271429
,ENSG00000288281
HSPD1P9,ENSG00000228036
,ENSG00000288116
C1QTNF9-AS1,ENSG00000240868
MTCO3P2,ENSG00000232102
,ENSG00000288542
PEX5,ENSG00000288217
,ENSG00000274351
,ENSG00000273167
EIF3FP1,ENSG00000275945
C21orf91,ENSG00000154642
RPS20P32,ENSG00000218198
FABP3P2,ENSG00000233259
MTUS2-AS1,ENSG00000179141
KPNA3,ENSG00000102753
LINC00308,ENSG00000184856
MORC3,ENSG00000159256
OR4C12,ENSG00000284255
OR4C48P,ENSG00000284278
OR4C49P,ENSG00000284123
,ENSG00000292249
,ENSG00000276958
,ENSG00000278477
CRYL1,ENSG00000165475
PAXBP1,ENSG00000159086
LINC00562,ENSG00000260388
RPS21P8,ENSG00000223782
,ENSG00000275202
CAB39L,ENSG00000102547
,ENSG00000286779
CHCHD2P11,ENSG00000270809
TIMM9P3,ENSG00000232786
LINC00457,ENSG00000225179
RAD17P2,ENSG00000223724
DNAJC15,ENSG00000120675
GPR12,ENSG00000132975
MTUS2-AS2,ENSG00000236758
COLEC12,ENSG00000158270
,ENSG00000279025
ZNF646P1,ENSG00000274316
RPP40P2,ENSG00000271190
GAMTP2,ENSG00000231910
WASF3,ENSG00000132970
NIPA2P3,ENSG00000271486
EPCIP,ENSG00000205929
,ENSG00000279784
LINC01892,ENSG00000265514
,ENSG00000286149
,ENSG00000230379
,ENSG00000286267
,ENSG00000286178
,ENSG00000265316
,ENSG00000286252
,ENSG00000232886
,ENSG00000232986
,ENSG00000288463
LINC01928,ENSG00000267425
LINC01700,ENSG00000232837
,ENSG00000265188
FDX1P2,ENSG00000227054
POSTN,ENSG00000133110
CHODL,ENSG00000154645
SLC25A3P3,ENSG00000263505
,ENSG00000265257
,ENSG00000279885
,ENSG00000261627
,ENSG00000266065
,ENSG00000266153
COP1P1,ENSG00000266613
RAB31,ENSG00000168461
,ENSG00000226012
,ENSG00000228235
BACH1,ENSG00000156273
,ENSG00000266102
,ENSG00000279439
ZNF415P1,ENSG00000266127
,ENSG00000265477
COX6CP3,ENSG00000266251
,ENSG00000265413
,ENSG00000273284
YES1,ENSG00000176105
,ENSG00000276556
SPATA20P1,ENSG00000231123
,ENSG00000224413
,ENSG00000278884
,ENSG00000229986
,ENSG00000286054
PSMA6P3,ENSG00000233767
ETS2,ENSG00000157557
RPS4XP18,ENSG00000239490
,ENSG00000267651
PPIAP57,ENSG00000266809
,ENSG00000264587
BOD1P2,ENSG00000215368
,ENSG00000264434
NAA50P1,ENSG00000281819
,ENSG00000266805
,ENSG00000266237
,ENSG00000286627
,ENSG00000278052
LINC01543,ENSG00000263862
OR8J2,ENSG00000263150
,ENSG00000264596
,ENSG00000277534
OR5T2,ENSG00000262851
,ENSG00000287834
OR5T3,ENSG00000261897
,ENSG00000266891
OR5T1,ENSG00000262784
,ENSG00000273348
,ENSG00000287803
OR8H1,ENSG00000262611
NDUFV2,ENSG00000178127
OR8I1P,ENSG00000280712
OR8K3,ENSG00000262755
FAM8A2P,ENSG00000281773
OR8K2P,ENSG00000280617
OR8K1,ENSG00000263328
RPL5P29,ENSG00000281820
OR8J1,ENSG00000262796
OR8U8,ENSG00000262315
OR8U9,ENSG00000281038
OR8L1P,ENSG00000280577
,ENSG00000288266
KCNJ15,ENSG00000157551
CELF4,ENSG00000101489
,ENSG00000276738
MAPK6P2,ENSG00000223488
ZNF355P,ENSG00000168122
CRYZL1,ENSG00000205758
GNG5P5,ENSG00000234590
FNDC3A,ENSG00000102531
,ENSG00000288135
,ENSG00000288322
,ENSG00000288356
,ENSG00000288117
BNIP3P43,ENSG00000237202
N6AMT1,ENSG00000156239
,ENSG00000286709
FHP1,ENSG00000234213
,ENSG00000274549
FREM2-AS1,ENSG00000225350
LHFPL6,ENSG00000183722
,ENSG00000280108
,ENSG00000280800
,ENSG00000234034
POLR3KP1,ENSG00000232647
,ENSG00000279325
ANKRD30BP1,ENSG00000175302
SLC25A5P4,ENSG00000234421
,ENSG00000277040
VN1R8P,ENSG00000219280
SPATA13-AS1,ENSG00000227213
GTF2IP2,ENSG00000226930
PRR20FP,ENSG00000271140
,ENSG00000249209
,ENSG00000285935
DNAJA1P1,ENSG00000223717
ELL2P3,ENSG00000234765
AKAP11,ENSG00000023516
,ENSG00000279783
,ENSG00000279615
,ENSG00000279321
ADAMTS5,ENSG00000154736
MZT1,ENSG00000204899
SNRPGP13,ENSG00000231480
,ENSG00000277777
,ENSG00000277739
,ENSG00000277671
MIR6724-2,ENSG00000274060
,ENSG00000274484
,ENSG00000276841
MIR6724-3,ENSG00000277379
,ENSG00000274868
RNA5-8SN3,ENSG00000275215
LINC00374,ENSG00000232954
MIR6724-4,ENSG00000275692
,ENSG00000278775
RNA5-8SN1,ENSG00000278189
PROSER1,ENSG00000120685
,ENSG00000276546
MIR6724-1,ENSG00000275950
,ENSG00000275664
AKAIN1,ENSG00000231824
MIR3648-1,ENSG00000275708
,ENSG00000277437
RNA5-8SN2,ENSG00000278233
,ENSG00000252199
MIR3118-1,ENSG00000266299
,ENSG00000274046
SLC14A2,ENSG00000132874
RNU6-286P,ENSG00000207476
RN7SL52P,ENSG00000264002
RNU6-113P,ENSG00000252462
,ENSG00000200754
,ENSG00000199962
RN7SKP147,ENSG00000252963
RNU6-772P,ENSG00000251851
RNU2-55P,ENSG00000223078
RNU1-139P,ENSG00000212609
RNU4-45P,ENSG00000202339
MIR3156-3,ENSG00000266211
,ENSG00000199698
RN7SKP236,ENSG00000274662
RN7SL163P,ENSG00000266195
MIR6130,ENSG00000275469
RNA5SP489,ENSG00000238627
MIR4759,ENSG00000266133
MIR548X,ENSG00000265841
RNU6-614P,ENSG00000207097
,ENSG00000283300
,ENSG00000272015
SNORA80A,ENSG00000200792
,ENSG00000236545
,ENSG00000251778
C2CD2,ENSG00000157617
,ENSG00000279543
RALBP1,ENSG00000017797
RPL37P21,ENSG00000236433
ERICH6B,ENSG00000165837
LINC00547,ENSG00000275226
RPL13AP25,ENSG00000136149
MARK2P12,ENSG00000229708
,ENSG00000280431
PIBF1,ENSG00000083535
,ENSG00000263970
SS18,ENSG00000141380
ZBTB21,ENSG00000173276
,ENSG00000288319
,ENSG00000288521
ABCD1P4,ENSG00000288394
,ENSG00000288228
PABPC1P9,ENSG00000288342
SLC9B1P4,ENSG00000288315
ACTR3BP6,ENSG00000288272
UMODL1-AS1,ENSG00000184385
,ENSG00000234703
RPL34P3,ENSG00000223671
EZH2P1,ENSG00000231300
MIR802,ENSG00000211590
RPS20P1,ENSG00000229761
PPP1R2P2,ENSG00000234008
RPL23AP3,ENSG00000214914
RIMKLBP1,ENSG00000189089
RNU6-992P,ENSG00000200213
CBR1,ENSG00000159228
FABP5P1,ENSG00000236972
BORA,ENSG00000136122
,ENSG00000236119
RPS9P1,ENSG00000214889
CBR3,ENSG00000159231
RPL3P1,ENSG00000228149
EVA1C,ENSG00000166979
KLHL1,ENSG00000150361
LINC01442,ENSG00000227510
NAP1L4P3,ENSG00000234145
,ENSG00000279511
HNF4GP1,ENSG00000228611
RPL12P34,ENSG00000229824
HMGN2P39,ENSG00000214281
PLA2G12AP2,ENSG00000225221
ZDHHC20P4,ENSG00000232380
SCEL,ENSG00000136155
EXOSC3P1,ENSG00000229007
,ENSG00000252045
RNA5SP490,ENSG00000252950
CFAP298,ENSG00000159079
OR7E23P,ENSG00000228433
,ENSG00000238220
CFAP298-TCP10L,ENSG00000265590
,ENSG00000277907
,ENSG00000269365
,ENSG00000265069
,ENSG00000266965
TPMTP1,ENSG00000267156
RPS8P3,ENSG00000215457
,ENSG00000278983
NPM1P1,ENSG00000267652
,ENSG00000279479
ANKRD12,ENSG00000101745
TCP10L,ENSG00000242220
COX4I1P2,ENSG00000228869
,ENSG00000273919
,ENSG00000278722
FGFR1OP2P1,ENSG00000230256
NPM1P22,ENSG00000227969
NIPA2P5,ENSG00000236277
RPL31P53,ENSG00000225352
RPL18AP17,ENSG00000227952
SPATA2P1,ENSG00000228319
HSPD1P8,ENSG00000215357
RPL21P111,ENSG00000237109
MTCL1P1,ENSG00000226554
FREM2,ENSG00000150893
BTG3,ENSG00000154640
ARK2N,ENSG00000152242
CTAGE11P,ENSG00000214249
PRR20B,ENSG00000204918
HNRNPA1P18,ENSG00000229910
TBC1D4,ENSG00000136111
SUMO3,ENSG00000184900
ZBTB7C-AS1,ENSG00000286583
SKA1,ENSG00000154839
SAMSN1,ENSG00000155307
,ENSG00000274849
,ENSG00000264911
,ENSG00000267713
,ENSG00000285595
VDAC1P12,ENSG00000227254
,ENSG00000263396
,ENSG00000276208
RPS3AP52,ENSG00000230405
CTAGE16P,ENSG00000214335
LINC00333,ENSG00000233349
PRR20D,ENSG00000227151
,ENSG00000267311
,ENSG00000287880
MTCO2P2,ENSG00000267541
,ENSG00000270400
SINHCAFP1,ENSG00000263829
SPRY2,ENSG00000136158
RPS24P18,ENSG00000243925
MAP1LC3P,ENSG00000267647
RPRD1A,ENSG00000141425
PRR20E,ENSG00000234278
UFM1,ENSG00000120686
,ENSG00000290500
MTND4P1,ENSG00000228597
MTCO2P3,ENSG00000230009
OR7E111P,ENSG00000231667
,ENSG00000285742
KLF5,ENSG00000102554
OR9G1,ENSG00000261958
RIT2,ENSG00000152214
OR9G9,ENSG00000262191
,ENSG00000286517
,ENSG00000286852
,ENSG00000281683
OR9G3P,ENSG00000262268
SIM2,ENSG00000159263
OR9G4,ENSG00000262647
OR9G2P,ENSG00000281777
OR5G1P,ENSG00000281313
OR5G4P,ENSG00000281279
OR5G5P,ENSG00000262535
OR5G3,ENSG00000281107
LINC02735,ENSG00000281839
,ENSG00000271776
RPL31P54,ENSG00000229865
CBY2,ENSG00000174015
CTAGE1,ENSG00000212710
HLCS-IT1,ENSG00000237646
RNA5SP491,ENSG00000199806
DPRXP5,ENSG00000270652
,ENSG00000207416
MRPL20P1,ENSG00000215734
UBE2D3P4,ENSG00000224188
RIPPLY3,ENSG00000183145
POLR3GP2,ENSG00000266984
WASF3-AS1,ENSG00000237001
,ENSG00000267187
HRH4,ENSG00000134489
LINC00377,ENSG00000229246
BCAS2P3,ENSG00000226670
RABEPKP1,ENSG00000225801
RNU6-696P,ENSG00000212136
UBAC2,ENSG00000134882
RRP1B,ENSG00000160208
,ENSG00000279366
L3MBTL4-AS1,ENSG00000264707
,ENSG00000225253
MAPK4,ENSG00000141639
RFC3,ENSG00000133119
,ENSG00000265712
PDXK,ENSG00000160209
,ENSG00000266541
ATP7BP1,ENSG00000270855
ARK2C,ENSG00000141622
ANKRD26P2,ENSG00000235550
POU4F1,ENSG00000152192
,ENSG00000279629
RPSAP57,ENSG00000267524
,ENSG00000287247
,ENSG00000263797
PSMD10P3,ENSG00000232041
,ENSG00000286777
ZBTB7C-AS2,ENSG00000280197
SPATA13,ENSG00000182957
ST8SIA3,ENSG00000177511
RNF152,ENSG00000176641
CCDC68,ENSG00000166510
,ENSG00000267146
RPLP0P11,ENSG00000239780
SMAD2,ENSG00000175387
,ENSG00000279442
TMEM97P1,ENSG00000234030
RRP1,ENSG00000160214
ACTR3BP7,ENSG00000226444
,ENSG00000236235
ZNF73P,ENSG00000288262
BNIP3P2,ENSG00000236097
ZNF72BP,ENSG00000184624
,ENSG00000229286
,ENSG00000280341
,ENSG00000233866
MED15,ENSG00000099917
,ENSG00000266505
,ENSG00000235625
NHLRC3,ENSG00000188811
GRK1,ENSG00000288263
MYL6P1,ENSG00000226543
AGPAT3,ENSG00000160216
OLFM4,ENSG00000102837
ARF4P3,ENSG00000214051
CCT5P2,ENSG00000230584
PRR20A,ENSG00000204919
LINC00552,ENSG00000288305
LINC01078,ENSG00000223880
IPO5,ENSG00000065150
RAB27B,ENSG00000041353
,ENSG00000279707
,ENSG00000273335
TXNL1,ENSG00000091164
MRPS5P4,ENSG00000266915
RNU6-859P,ENSG00000199598
RNU6-1150P,ENSG00000252606
,ENSG00000276174
TRAPPC10,ENSG00000160218
CTIF,ENSG00000134030
TOLLIP,ENSG00000291426
TOLLIP-DT,ENSG00000291427
,ENSG00000291429
LINC02689,ENSG00000291430
BRSK2,ENSG00000291428
,ENSG00000291441
DUSP8,ENSG00000291431
KRTAP5-AS1,ENSG00000291432
KRTAP5-1,ENSG00000291433
,ENSG00000278891
ARIH2P1,ENSG00000266296
KRTAP5-2,ENSG00000291434
KRTAP5-3,ENSG00000291435
GAREM1,ENSG00000141441
KRTAP5-4,ENSG00000291440
KRTAP5-5,ENSG00000291443
,ENSG00000291436
FAM99A,ENSG00000291437
FAM99B,ENSG00000291438
LINC02708,ENSG00000291439
MOB2,ENSG00000291442
HMGN1P31,ENSG00000267513
,ENSG00000271238
,ENSG00000280025
RPL7AP66,ENSG00000175886
,ENSG00000279848
,ENSG00000264695
H2AZP1,ENSG00000213440
RPS10P30,ENSG00000214526
RPIAP1,ENSG00000267597
PWP2,ENSG00000241945
OSM,ENSG00000099985
,ENSG00000267401
SNRPFP3,ENSG00000225501
ZBTB7C,ENSG00000184828
DIAPH3,ENSG00000139734
ZNRF3-IT1,ENSG00000235786
,ENSG00000231405
,ENSG00000234891
NCF4,ENSG00000100365
,ENSG00000287637
,ENSG00000273210
DYRK1A,ENSG00000157540
ACO2P1,ENSG00000235485
CACNA1I,ENSG00000100346
BOD1L2,ENSG00000228075
FBXO15,ENSG00000141665
,ENSG00000274930
WDR7-OT1,ENSG00000267225
,ENSG00000267462
,ENSG00000276092
,ENSG00000285681
,ENSG00000265094
,ENSG00000267400
,ENSG00000275448
CDH7,ENSG00000081138
SRSF1P1,ENSG00000224640
RPS26P47,ENSG00000234354
PCDH17,ENSG00000118946
SP3P,ENSG00000225530
RPL21P110,ENSG00000226617
LINC00440,ENSG00000234660
RPS12P24,ENSG00000230283
HIGD1AP2,ENSG00000237148
HNRNPA1P31,ENSG00000227862
,ENSG00000285834
,ENSG00000283371
SERTM1,ENSG00000180440
,ENSG00000278580
ELOCP23,ENSG00000224686
MTND5P3,ENSG00000232447
,ENSG00000287270
SLC7A1,ENSG00000139514
PRDM15,ENSG00000141956
TPGS2,ENSG00000134779
SLC15A1,ENSG00000088386
SERTAD4-AS1,ENSG00000280963
SERTAD4,ENSG00000281230
,ENSG00000232464
,ENSG00000279440
,ENSG00000279699
ISX,ENSG00000175329
ST13P19,ENSG00000281067
,ENSG00000281552
HHAT,ENSG00000280680
,ENSG00000234979
LIF-AS2,ENSG00000268812
ENTHD1,ENSG00000176177
LIF,ENSG00000128342
CBX7,ENSG00000100307
,ENSG00000276672
VENTXP2,ENSG00000215037
ATP6V1G1P7,ENSG00000230474
FOXO1,ENSG00000150907
PNPLA3,ENSG00000100344
ARF4P4,ENSG00000231222
COG3,ENSG00000136152
,ENSG00000287371
RNU5A-8P,ENSG00000281499
MC4R,ENSG00000166603
,ENSG00000287648
BPNT2P1,ENSG00000280937
,ENSG00000279250
,ENSG00000278986
LINC01903,ENSG00000265555
TMX3,ENSG00000166479
,ENSG00000286801
,ENSG00000232050
EFCAB6,ENSG00000186976
,ENSG00000260861
ADRA1D,ENSG00000171873
RSPO4,ENSG00000101282
LINC01309,ENSG00000234551
SRGNP1,ENSG00000271386
GAPDHP34,ENSG00000235306
LRCH1,ENSG00000136141
DEFB129,ENSG00000125903
ANGPT4,ENSG00000101280
,ENSG00000287381
,ENSG00000267687
,ENSG00000286649
RPL31P9,ENSG00000264054
LINC03111,ENSG00000267686
,ENSG00000279221
CTBP2P3,ENSG00000267153
,ENSG00000267088
,ENSG00000265425
,ENSG00000286108
,ENSG00000264514
DYNLT3P1,ENSG00000232241
,ENSG00000264040
,ENSG00000228809
,ENSG00000264254
DHFRP1,ENSG00000188985
BDP1P,ENSG00000264736
SHLD1,ENSG00000171984
,ENSG00000265240
CDH20,ENSG00000101542
SLX4IP,ENSG00000149346
MIR5692B,ENSG00000264580
PKNOX1,ENSG00000160199
TBC1D22A,ENSG00000054611
EEF1A1P34,ENSG00000233324
DEFB125,ENSG00000178591
,ENSG00000284679
SCEL-AS1,ENSG00000224347
COX5BP6,ENSG00000237082
NXT1P1,ENSG00000214823
FTLP8,ENSG00000232217
SRSF10P2,ENSG00000215586
BMP2,ENSG00000125845
CDADC1,ENSG00000102543
,ENSG00000278933
,ENSG00000266460
MTL3P,ENSG00000264697
,ENSG00000280406
,ENSG00000267397
RPL30P14,ENSG00000243256
,ENSG00000267655
PTPN2,ENSG00000175354
,ENSG00000233625
FAM110A,ENSG00000125898
ZDHHC4P1,ENSG00000238025
DDX6P2,ENSG00000277914
INSM1,ENSG00000173404
DIS3,ENSG00000083520
LIN28AP3,ENSG00000271397
DEFB128,ENSG00000185982
,ENSG00000236387
,ENSG00000287213
DEFB126,ENSG00000125788
LINC03086,ENSG00000226644
BTBD3,ENSG00000132640
CBS,ENSG00000160200
RPL7P2,ENSG00000227663
EIF4E2P1,ENSG00000213384
PCSK2,ENSG00000125851
LINC00351,ENSG00000226317
,ENSG00000287456
LINC00383,ENSG00000235221
,ENSG00000274718
SINHCAFP2,ENSG00000267742
RPS3AP49,ENSG00000242060
LINC00353,ENSG00000236176
,ENSG00000263637
PEX12P1,ENSG00000215418
ZNF343,ENSG00000088876
PRR20C,ENSG00000229665
PHLPP1,ENSG00000081913
,ENSG00000285684
TCEAL4P1,ENSG00000223543
GAPDHP69,ENSG00000223460
NUS1P4,ENSG00000217686
SLITRK6,ENSG00000184564
,ENSG00000287734
RPL27AP8,ENSG00000229423
,ENSG00000224356
,ENSG00000228573
CYCSP35,ENSG00000233549
NUS1P3,ENSG00000234627
,ENSG00000287330
ZMYM5,ENSG00000132950
CDH19,ENSG00000071991
PA2G4P2,ENSG00000235698
,ENSG00000232897
ISM1,ENSG00000101230
,ENSG00000235154
RPL3,ENSG00000100316
NALF1-IT1,ENSG00000227248
SOX1,ENSG00000182968
CALM2P4,ENSG00000233662
CST5,ENSG00000170367
,ENSG00000270680
,ENSG00000279081
MYO16,ENSG00000041515
,ENSG00000230908
RPL7AP13,ENSG00000235208
CENATACP1,ENSG00000271426
PGAM3P,ENSG00000237256
,ENSG00000284776
SYNDIG1,ENSG00000101463
RPS11P1,ENSG00000235544
,ENSG00000287561
XRN2,ENSG00000088930
LINC02565,ENSG00000267726
,ENSG00000279367
,ENSG00000264340
RAC1P1,ENSG00000266520
RPS2P6,ENSG00000214255
,ENSG00000265378
C18orf21,ENSG00000141428
MRPL51P2,ENSG00000232777
,ENSG00000228120
U2AF1,ENSG00000160201
,ENSG00000264104
,ENSG00000264634
KCTD1,ENSG00000134504
,ENSG00000286022
SNRPB2,ENSG00000125870
,ENSG00000223576
RPL7AP61,ENSG00000233291
DPPA3P3,ENSG00000270415
AKR1B1P4,ENSG00000237876
IRS2,ENSG00000185950
SPACA7,ENSG00000153498
,ENSG00000236168
GAPDHP2,ENSG00000236811
PCMTD1P7,ENSG00000282949
CST7,ENSG00000077984
GYG1P2,ENSG00000237099
RIOK3P1,ENSG00000225944
STOML3,ENSG00000133115
SLC39A6,ENSG00000141424
,ENSG00000278881
GTSE1,ENSG00000075218
APMAP,ENSG00000101474
LINC01043,ENSG00000260343
ANKRD10,ENSG00000088448
NRBF2P1,ENSG00000267797
BFSP1,ENSG00000125864
AIDAP3,ENSG00000264189
ZBTB14,ENSG00000198081
,ENSG00000285789
SETD4,ENSG00000185917
LINC01044,ENSG00000223626
,ENSG00000270725
SSR1P2,ENSG00000226665
RPL7L1P1,ENSG00000234227
NALF1,ENSG00000204442
RPL7P45,ENSG00000225823
,ENSG00000286780
MRPS18CP6,ENSG00000228807
PCCA,ENSG00000175198
,ENSG00000288540
COX5BP7,ENSG00000226024
SAMM50,ENSG00000100347
NPM1P2,ENSG00000266227
GALR1,ENSG00000166573
,ENSG00000273368
,ENSG00000263720
,ENSG00000267746
,ENSG00000264693
,ENSG00000265643
ZNF521,ENSG00000198795
PDYN-AS1,ENSG00000233896
CFTRP2,ENSG00000282921
GGTLC1,ENSG00000149435
LINC02974,ENSG00000266288
,ENSG00000266840
,ENSG00000265936
SCML2P1,ENSG00000264127
POM121L3P,ENSG00000167390
AKR1B10P2,ENSG00000263355
PLEKHB2P1,ENSG00000267066
CST2,ENSG00000170369
IMPACT,ENSG00000154059
,ENSG00000270001
,ENSG00000228539
DSTN,ENSG00000125868
TTC38,ENSG00000075234
CFTRP3,ENSG00000204555
STK35,ENSG00000125834
,ENSG00000264705
DUX4L35,ENSG00000282911
SDHCP1,ENSG00000264444
SCRT2,ENSG00000215397
CBLN2,ENSG00000141668
NCOA6,ENSG00000198646
TUBGCP3,ENSG00000126216
MTCO1P3,ENSG00000228930
COL18A1-AS2,ENSG00000224574
COL18A1-AS1,ENSG00000183535
,ENSG00000279182
,ENSG00000267716
,ENSG00000267707
TRIOBP,ENSG00000100106
,ENSG00000264475
MIR6815,ENSG00000275167
SLC19A1,ENSG00000173638
,ENSG00000263622
,ENSG00000267620
,ENSG00000279474
,ENSG00000261307
KRT8P5,ENSG00000267573
,ENSG00000275827
,ENSG00000278971
,ENSG00000266213
LINC01898,ENSG00000261194
,ENSG00000263733
,ENSG00000264108
,ENSG00000271702
MBP,ENSG00000197971
COL18A1,ENSG00000182871
,ENSG00000286270
DEFB127,ENSG00000088782
